#vtu   mu0 Hext(T)       J.h(T)      Jx(T)      Jy(T)      Jz(T)    e(J/m3) e_ms(J/m3) e_ex(J/m3) e_an(J/m3) e_ze(J/m3)
000 -2.471590e-02 -9.85196e-01 -1.555e-02 -9.851e-01  2.643e-04 -1.424e+04  5.080e+03  5.543e+01  0.000e+00 -1.938e+04
000 -2.466590e-02 -9.85076e-01 -1.558e-02 -9.850e-01  2.637e-04 -1.420e+04  5.077e+03  5.562e+01  0.000e+00 -1.934e+04
000 -2.461590e-02 -9.85076e-01 -1.558e-02 -9.850e-01  2.637e-04 -1.416e+04  5.077e+03  5.562e+01  0.000e+00 -1.930e+04
000 -2.456590e-02 -9.84872e-01 -1.564e-02 -9.848e-01  2.647e-04 -1.412e+04  5.073e+03  5.592e+01  0.000e+00 -1.925e+04
000 -2.451590e-02 -9.84872e-01 -1.564e-02 -9.848e-01  2.647e-04 -1.408e+04  5.073e+03  5.592e+01  0.000e+00 -1.921e+04
000 -2.446590e-02 -9.84872e-01 -1.564e-02 -9.848e-01  2.647e-04 -1.405e+04  5.073e+03  5.592e+01  0.000e+00 -1.917e+04
000 -2.441590e-02 -9.84616e-01 -1.570e-02 -9.845e-01  2.630e-04 -1.401e+04  5.068e+03  5.635e+01  0.000e+00 -1.913e+04
000 -2.436590e-02 -9.84596e-01 -1.571e-02 -9.845e-01  2.650e-04 -1.397e+04  5.067e+03  5.637e+01  0.000e+00 -1.909e+04
000 -2.431590e-02 -9.84596e-01 -1.571e-02 -9.845e-01  2.649e-04 -1.393e+04  5.067e+03  5.637e+01  0.000e+00 -1.905e+04
000 -2.426590e-02 -9.84333e-01 -1.577e-02 -9.842e-01  2.641e-04 -1.389e+04  5.062e+03  5.681e+01  0.000e+00 -1.901e+04
000 -2.421590e-02 -9.84333e-01 -1.577e-02 -9.842e-01  2.641e-04 -1.385e+04  5.062e+03  5.681e+01  0.000e+00 -1.897e+04
000 -2.416590e-02 -9.84333e-01 -1.577e-02 -9.842e-01  2.641e-04 -1.381e+04  5.062e+03  5.681e+01  0.000e+00 -1.893e+04
000 -2.411590e-02 -9.84120e-01 -1.583e-02 -9.840e-01  2.638e-04 -1.377e+04  5.057e+03  5.711e+01  0.000e+00 -1.889e+04
000 -2.406590e-02 -9.84120e-01 -1.583e-02 -9.840e-01  2.638e-04 -1.373e+04  5.057e+03  5.711e+01  0.000e+00 -1.885e+04
000 -2.401590e-02 -9.83896e-01 -1.589e-02 -9.838e-01  2.650e-04 -1.369e+04  5.053e+03  5.740e+01  0.000e+00 -1.880e+04
