#vtu   mu0 Hext(T)       J.h(T)      Jx(T)      Jy(T)      Jz(T)    e(J/m3) e_ms(J/m3) e_ex(J/m3) e_an(J/m3) e_ze(J/m3)
000 -2.421590e-02 -9.78312e-01 -8.368e-01 -5.468e-01  2.418e-05 -1.655e+04  2.285e+03  1.490e+01  0.000e+00 -1.885e+04
000 -2.416590e-02 -9.78175e-01 -8.371e-01 -5.463e-01  2.439e-05 -1.651e+04  2.283e+03  1.491e+01  0.000e+00 -1.881e+04
000 -2.411590e-02 -9.78117e-01 -8.372e-01 -5.461e-01  2.507e-05 -1.647e+04  2.282e+03  1.491e+01  0.000e+00 -1.877e+04
000 -2.406590e-02 -9.78018e-01 -8.374e-01 -5.457e-01  2.399e-05 -1.644e+04  2.280e+03  1.492e+01  0.000e+00 -1.873e+04
000 -2.401590e-02 -9.78018e-01 -8.374e-01 -5.457e-01  2.399e-05 -1.640e+04  2.280e+03  1.492e+01  0.000e+00 -1.869e+04
000 -2.396590e-02 -9.77858e-01 -8.378e-01 -5.451e-01  2.384e-05 -1.636e+04  2.277e+03  1.492e+01  0.000e+00 -1.865e+04
000 -2.391590e-02 -9.77858e-01 -8.378e-01 -5.451e-01  2.384e-05 -1.632e+04  2.277e+03  1.492e+01  0.000e+00 -1.861e+04
000 -2.386590e-02 -9.77688e-01 -8.381e-01 -5.445e-01  2.359e-05 -1.628e+04  2.273e+03  1.496e+01  0.000e+00 -1.857e+04
000 -2.381590e-02 -9.77688e-01 -8.381e-01 -5.445e-01  2.359e-05 -1.624e+04  2.273e+03  1.496e+01  0.000e+00 -1.853e+04
000 -2.376590e-02 -9.77520e-01 -8.385e-01 -5.439e-01  2.318e-05 -1.620e+04  2.270e+03  1.494e+01  0.000e+00 -1.849e+04
000 -2.371590e-02 -9.77520e-01 -8.385e-01 -5.439e-01  2.318e-05 -1.616e+04  2.270e+03  1.494e+01  0.000e+00 -1.845e+04
000 -2.366590e-02 -9.77356e-01 -8.389e-01 -5.433e-01  2.291e-05 -1.612e+04  2.267e+03  1.496e+01  0.000e+00 -1.841e+04
000 -2.361590e-02 -9.77355e-01 -8.389e-01 -5.433e-01  2.292e-05 -1.609e+04  2.267e+03  1.496e+01  0.000e+00 -1.837e+04
000 -2.356590e-02 -9.77205e-01 -8.392e-01 -5.428e-01  2.251e-05 -1.605e+04  2.264e+03  1.498e+01  0.000e+00 -1.833e+04
000 -2.351590e-02 -9.77109e-01 -8.394e-01 -5.424e-01  2.310e-05 -1.601e+04  2.262e+03  1.496e+01  0.000e+00 -1.828e+04
000 -2.346590e-02 -9.77109e-01 -8.394e-01 -5.424e-01  2.310e-05 -1.597e+04  2.262e+03  1.496e+01  0.000e+00 -1.825e+04
000 -2.341590e-02 -9.76963e-01 -8.397e-01 -5.419e-01  2.206e-05 -1.593e+04  2.260e+03  1.500e+01  0.000e+00 -1.820e+04
000 -2.336590e-02 -9.76963e-01 -8.397e-01 -5.419e-01  2.205e-05 -1.589e+04  2.260e+03  1.500e+01  0.000e+00 -1.817e+04
000 -2.331590e-02 -9.76773e-01 -8.401e-01 -5.412e-01  2.186e-05 -1.585e+04  2.256e+03  1.498e+01  0.000e+00 -1.812e+04
000 -2.326590e-02 -9.76773e-01 -8.401e-01 -5.412e-01  2.188e-05 -1.581e+04  2.256e+03  1.499e+01  0.000e+00 -1.808e+04
000 -2.321590e-02 -9.76602e-01 -8.405e-01 -5.406e-01  2.291e-05 -1.577e+04  2.253e+03  1.501e+01  0.000e+00 -1.804e+04
000 -2.316590e-02 -9.76602e-01 -8.405e-01 -5.406e-01  2.288e-05 -1.574e+04  2.253e+03  1.501e+01  0.000e+00 -1.800e+04
000 -2.311590e-02 -9.76447e-01 -8.408e-01 -5.401e-01  2.209e-05 -1.570e+04  2.250e+03  1.502e+01  0.000e+00 -1.796e+04
000 -2.306590e-02 -9.76447e-01 -8.408e-01 -5.401e-01  2.209e-05 -1.566e+04  2.250e+03  1.502e+01  0.000e+00 -1.792e+04
